,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep,top
679,0.9333333333333333,0.8,1.0,0.8,0.9,0.8,0.8,0.37037914884614487,0.9977172865940661,0.0,0.9977172865940661,0.5471743502885311,1.0,0.9977172865940661,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,1.0,14,30
680,0.9354838709677419,0.8064516129032258,1.0,0.8064516129032258,0.9032258064516129,0.8064516129032258,0.8064516129032258,0.37037914884614487,0.9977172865940661,0.0,0.9977172865940661,0.5471743502885311,1.0,0.9977172865940661,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,1.0,14,31
681,0.9375,0.8125,1.0,0.8125,0.90625,0.8125,0.8125,0.37037914884614487,0.9977172865940661,0.0,0.9977172865940661,0.5471743502885311,1.0,0.9977172865940661,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,1.0,14,32
682,0.9393939393939394,0.8181818181818182,1.0,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.37037914884614487,0.9977172865940661,0.0,0.9977172865940661,0.5471743502885311,1.0,0.9977172865940661,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,1.0,14,33
683,0.9411764705882353,0.8235294117647058,1.0,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.37037914884614487,0.9977172865940661,0.0,0.9977172865940661,0.734512489934216,1.0,0.9977172865940661,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,14,34
684,0.9428571428571428,0.8285714285714286,0.9714285714285714,0.8285714285714286,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.37037914884614487,0.9977172865940661,0.18304100920045996,0.9977172865940661,0.734512489934216,1.0,0.9977172865940661,0.3333333333333333,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,14,35
685,0.9444444444444444,0.8333333333333334,0.9722222222222222,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.37037914884614487,0.9977172865940661,0.18304100920045996,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,14,36
686,0.9459459459459459,0.8378378378378378,0.972972972972973,0.8378378378378378,0.8918918918918919,0.8378378378378378,0.8378378378378378,0.37037914884614487,0.9977172865940661,0.18304100920045996,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,14,37
687,0.9473684210526315,0.8421052631578947,0.9736842105263158,0.8421052631578947,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.37037914884614487,0.9977172865940661,0.18304100920045996,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,14,38
688,0.9487179487179487,0.8461538461538461,0.9487179487179487,0.8461538461538461,0.8974358974358975,0.8461538461538461,0.8461538461538461,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,39
689,0.95,0.85,0.95,0.85,0.9,0.85,0.85,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,40
690,0.9512195121951219,0.8536585365853658,0.9512195121951219,0.8536585365853658,0.9024390243902439,0.8536585365853658,0.8536585365853658,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,41
691,0.9523809523809523,0.8571428571428571,0.9523809523809523,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,42
692,0.9534883720930233,0.8604651162790697,0.9534883720930233,0.8604651162790697,0.9069767441860465,0.8604651162790697,0.8604651162790697,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,43
693,0.9545454545454546,0.8636363636363636,0.9545454545454546,0.8636363636363636,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,44
694,0.9555555555555556,0.8666666666666667,0.9555555555555556,0.8666666666666667,0.9111111111111111,0.8666666666666667,0.8666666666666667,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,45
695,0.9565217391304348,0.8695652173913043,0.9565217391304348,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.8695652173913043,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,46
696,0.9574468085106383,0.8723404255319149,0.9574468085106383,0.8723404255319149,0.9148936170212766,0.8723404255319149,0.8723404255319149,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,47
697,0.9583333333333334,0.875,0.9583333333333334,0.875,0.9166666666666666,0.875,0.875,0.37037914884614487,0.9977172865940661,0.37037914884614487,0.9977172865940661,0.734512489934216,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,14,48
