,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
16,17,0.8882352941176472,0.9647058823529411,0.8911764705882355,0.8176470588235295,0.8882352941176472,0.7529411764705882,0.7882352941176473,0.32993625950822475,0.0959772872503067,0.3100642839173561,0.5262414237540809,0.32388420940258944,0.733374508305791,0.6315844339780897,0.32970238095238097,0.09490079365079365,0.305297619047619,0.5231547619047618,0.31853174603174605,0.729484126984127,0.6309126984126985,mean
17,18,0.8916666666666668,0.9638888888888888,0.8944444444444446,0.8277777777777778,0.8916666666666668,0.7583333333333335,0.7944444444444446,0.34647222655075866,0.10587515891995891,0.3159925923006318,0.5262414237540809,0.3312138661022549,0.7552745155856118,0.6439799888443962,0.34636904761904763,0.10490079365079366,0.31244047619047616,0.5231547619047618,0.32567460317460317,0.754484126984127,0.6436111111111111,mean
18,19,0.8921052631578947,0.963157894736842,0.8999999999999998,0.8342105263157892,0.8973684210526318,0.7657894736842102,0.8026315789473681,0.3625711887283903,0.11453808801709289,0.3159925923006318,0.5336179191489112,0.3312138661022549,0.7682627518993866,0.6521786022173066,0.3618452380952381,0.11323412698412698,0.31244047619047616,0.5314880952380951,0.32567460317460317,0.7683730158730159,0.6519444444444444,mean
19,20,0.8949999999999999,0.9624999999999997,0.9025000000000001,0.8425000000000002,0.9024999999999999,0.7750000000000002,0.8099999999999999,0.37329782220630936,0.12298797813045256,0.32453641480911893,0.5336179191489112,0.3312138661022549,0.7762731478057902,0.6588487691089877,0.3718452380952381,0.12156746031746032,0.32244047619047617,0.5314880952380951,0.32567460317460317,0.7767063492063493,0.6602777777777777,mean
20,21,0.9000000000000001,0.9595238095238094,0.9047619047619049,0.8500000000000002,0.9047619047619049,0.7857142857142858,0.8166666666666668,0.37329976122670333,0.13810931154757505,0.3329615490066613,0.5336179191489112,0.34774983314478874,0.7762731478057902,0.6673071461951336,0.3718452380952381,0.13823412698412701,0.3307738095238095,0.5314880952380951,0.3423412698412699,0.7767063492063493,0.668611111111111,mean
21,22,0.9022727272727271,0.9545454545454547,0.9068181818181816,0.85,0.909090909090909,0.7954545454545455,0.825,0.3839690189904585,0.17465170986906192,0.3426998582820231,0.5623306939309657,0.34774983314478874,0.7762731478057902,0.6673071461951336,0.3818452380952381,0.173234126984127,0.34077380952380953,0.5614880952380952,0.3423412698412699,0.7767063492063493,0.668611111111111,mean
22,23,0.9043478260869566,0.9543478260869567,0.910869565217391,0.8565217391304346,0.906521739130435,0.7999999999999997,0.8326086956521739,0.39041162858958767,0.18208774294955954,0.3427017973024171,0.5623306939309657,0.3706866938853433,0.7962205741324749,0.6673071461951336,0.38898809523809524,0.18037698412698414,0.34077380952380953,0.5614880952380952,0.36503968253968255,0.7963492063492065,0.668611111111111,mean
23,24,0.90625,0.95625,0.9145833333333334,0.8625,0.9104166666666668,0.80625,0.8395833333333333,0.39928242504555034,0.18208774294955954,0.3427017973024171,0.5623306939309657,0.3706866938853433,0.8055518915739309,0.6673071461951336,0.3973214285714286,0.18037698412698414,0.34077380952380953,0.5614880952380952,0.36503968253968255,0.8063492063492064,0.668611111111111,mean
24,25,0.9060000000000002,0.9560000000000002,0.916,0.868,0.9100000000000001,0.812,0.8420000000000003,0.4130057498781589,0.19054172040763673,0.35427186269948485,0.5623306939309657,0.3888544839678959,0.8171219569709987,0.6828799592011187,0.41071428571428575,0.18871031746031744,0.35077380952380954,0.5614880952380952,0.38337301587301587,0.8163492063492065,0.6831944444444444,mean
25,26,0.9096153846153847,0.9557692307692307,0.9153846153846155,0.8711538461538464,0.9134615384615385,0.8173076923076925,0.8480769230769232,0.4130057498781589,0.1974472466066462,0.37112956987426704,0.572099674875095,0.3888544839678959,0.8256657794794858,0.6828799592011187,0.41071428571428575,0.19585317460317458,0.36702380952380953,0.5714880952380952,0.38337301587301587,0.8263492063492064,0.6831944444444444,mean
26,27,0.9129629629629632,0.9555555555555557,0.9185185185185185,0.8759259259259258,0.9166666666666667,0.8222222222222222,0.8499999999999999,0.4130057498781589,0.21633800986471532,0.37112956987426704,0.572099674875095,0.3888544839678959,0.8315940878627615,0.699877192625583,0.41071428571428575,0.21251984126984125,0.36702380952380953,0.5714880952380952,0.38337301587301587,0.8334920634920635,0.7003373015873016,mean
27,28,0.9160714285714283,0.9553571428571429,0.9214285714285714,0.8785714285714287,0.9160714285714283,0.8285714285714286,0.8553571428571429,0.4130057498781589,0.2233787917042433,0.37112956987426704,0.5777134589270496,0.4044976682311952,0.8315940878627615,0.699877192625583,0.41071428571428575,0.21966269841269842,0.36702380952380953,0.5770436507936507,0.400515873015873,0.8334920634920635,0.7003373015873016,mean
28,29,0.9172413793103447,0.9551724137931032,0.9224137931034482,0.8810344827586208,0.9172413793103447,0.8344827586206899,0.8586206896551725,0.417297034245023,0.23201584344566845,0.37633426964646705,0.5859120722999599,0.41490163143816144,0.8315940878627615,0.7085741445724938,0.4162698412698413,0.22966269841269843,0.3725793650793651,0.5853769841269841,0.410515873015873,0.8334920634920635,0.7086706349206349,mean
29,30,0.9200000000000002,0.9566666666666664,0.925,0.8816666666666668,0.9200000000000002,0.8400000000000002,0.8616666666666667,0.417297034245023,0.23201584344566845,0.37633426964646705,0.6010978140835825,0.41490163143816144,0.8315940878627615,0.718343125516623,0.4162698412698413,0.22966269841269843,0.3725793650793651,0.5999603174603175,0.410515873015873,0.8334920634920635,0.7186706349206349,mean
30,31,0.9209677419354838,0.9580645161290325,0.9274193548387096,0.8854838709677418,0.9161290322580642,0.8451612903225805,0.864516129032258,0.42365734935629645,0.23201584344566845,0.37633426964646705,0.6010978140835825,0.4558093778822944,0.8315940878627615,0.7263535214230266,0.4218253968253968,0.22966269841269843,0.3725793650793651,0.5999603174603175,0.4526587301587302,0.8334920634920635,0.7270039682539683,mean
31,32,0.9234375,0.959375,0.9296875,0.884375,0.9171875,0.8484375,0.8671875,0.42365734935629645,0.23201584344566845,0.37633426964646705,0.6341699812533725,0.4664262039977518,0.8372070269323448,0.7381120753734061,0.4218253968253968,0.22966269841269843,0.3725793650793651,0.6349603174603174,0.46265873015873016,0.8397420634920636,0.7395039682539684,mean
