,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
10,11,0.9272727272727271,0.7863636363636364,0.9090909090909088,0.7409090909090909,0.9045454545454543,0.6636363636363636,0.7272727272727271,0.11823853574821645,0.35850550785482505,0.14388516570425466,0.4319202716124545,0.15217488869309279,0.5678575832130701,0.4709432560679258,0.12049603174603174,0.3675793650793652,0.14932539682539683,0.43543650793650795,0.15696428571428572,0.5797619047619047,0.47910714285714284,mean
11,12,0.9333333333333333,0.7875,0.9166666666666666,0.75,0.9125,0.6875000000000001,0.7458333333333333,0.11823853574821645,0.3845165540412499,0.14388516570425466,0.4522433216043173,0.15217488869309279,0.5752312271335472,0.47575995295810064,0.12049603174603174,0.3927777777777778,0.14932539682539683,0.4543849206349207,0.15696428571428572,0.5869047619047619,0.4846626984126984,mean
12,13,0.9384615384615385,0.8,0.9153846153846155,0.7653846153846153,0.9192307692307693,0.7115384615384616,0.753846153846154,0.11823853574821645,0.39473696640235634,0.1584501523826167,0.4576322564311299,0.15217488869309279,0.5752312271335472,0.49495569549133445,0.12049603174603174,0.40277777777777785,0.1636111111111111,0.45994047619047623,0.15696428571428572,0.5869047619047619,0.5036111111111111,mean
13,14,0.9428571428571428,0.8071428571428572,0.9178571428571429,0.7749999999999999,0.9250000000000002,0.725,0.767857142857143,0.11823853574821645,0.4087502442409015,0.16420962742549683,0.47110815580300736,0.15217488869309279,0.5897858185817855,0.5027632528275087,0.12049603174603174,0.416170634920635,0.1698611111111111,0.47333333333333344,0.15696428571428572,0.6023809523809525,0.5107539682539682,mean
14,15,0.9433333333333334,0.8133333333333332,0.9233333333333335,0.7833333333333332,0.9266666666666667,0.74,0.7766666666666666,0.12490854271977207,0.42541349652387217,0.16420962742549683,0.48491712256353414,0.15913083893938987,0.5967169631365351,0.5162743895257704,0.12674603174603175,0.4324206349206349,0.1698611111111111,0.4872222222222223,0.16410714285714284,0.6095238095238096,0.5241468253968253,mean
15,16,0.946875,0.815625,0.925,0.79375,0.93125,0.75,0.78125,0.12490854271977207,0.44880231587126673,0.17165375152779166,0.4932679293628306,0.15913083893938987,0.6165529357116722,0.5379655940587443,0.12674603174603175,0.45414682539682544,0.17700396825396825,0.4955555555555556,0.16410714285714284,0.6282738095238096,0.5467658730158731,mean
16,17,0.9470588235294117,0.8235294117647058,0.9294117647058824,0.8058823529411765,0.9264705882352942,0.7617647058823531,0.7911764705882354,0.13154917328785412,0.4554429464393488,0.17165375152779166,0.4932679293628306,0.1966745504623492,0.6244145518084963,0.5453392379792213,0.13299603174603175,0.46039682539682547,0.17700396825396825,0.4955555555555556,0.2009126984126984,0.6354166666666667,0.5539087301587303,mean
17,18,0.9472222222222222,0.8277777777777778,0.9305555555555557,0.8000000000000002,0.925,0.7722222222222224,0.8000000000000004,0.13925845120148972,0.46925494501606807,0.17787666344753064,0.5433881331145862,0.21161237939048552,0.6329883940727847,0.552270382533971,0.14132936507936505,0.47428571428571437,0.18325396825396825,0.5510912698412699,0.2151984126984127,0.64375,0.5610515873015874,mean
18,19,0.9473684210526315,0.8368421052631578,0.9342105263157896,0.8105263157894734,0.9289473684210527,0.7815789473684209,0.8052631578947368,0.1484054736742531,0.46925494501606807,0.17787666344753064,0.5433881331145862,0.21161237939048552,0.6403829815199161,0.5678103870676054,0.15132936507936506,0.47428571428571437,0.18325396825396825,0.5510912698412699,0.2151984126984127,0.6508928571428572,0.5773015873015874,mean
19,20,0.9474999999999998,0.8375,0.9374999999999998,0.8150000000000002,0.9299999999999997,0.7850000000000001,0.8125,0.16175193873979993,0.5045814287035346,0.17787666344753064,0.5589949234062106,0.21978214224309328,0.6662764054365745,0.5769574095403689,0.16799603174603175,0.5072023809523809,0.18325396825396825,0.5673412698412699,0.22353174603174603,0.6742857142857143,0.5873015873015873,mean
