,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
0,1,1.0,0.95,1.0,1.0,1.0,0.95,0.95,0.0,0.00199073952024042,0.0,0.0,0.0,0.014231544164864076,0.014231544164864076,0.0,0.005555555555555555,0.0,0.0,0.0,0.01,0.01,mean
1,2,1.0,0.975,1.0,0.975,1.0,0.975,0.975,0.0,0.00199073952024042,0.0,0.0068777713123398376,0.0,0.014231544164864076,0.014231544164864076,0.0,0.005555555555555555,0.0,0.007142857142857143,0.0,0.01,0.01,mean
2,3,1.0,0.9833333333333334,1.0,0.9833333333333332,1.0,0.9833333333333334,0.9833333333333334,0.0,0.00199073952024042,0.0,0.0068777713123398376,0.0,0.014231544164864076,0.014231544164864076,0.0,0.005555555555555555,0.0,0.007142857142857143,0.0,0.01,0.01,mean
3,4,1.0,0.9875,1.0,0.9875,1.0,0.975,0.975,0.0,0.00199073952024042,0.0,0.0068777713123398376,0.0,0.014930181003657136,0.014930181003657136,0.0,0.005555555555555555,0.0,0.007142857142857143,0.0,0.015555555555555555,0.015555555555555555,mean
4,5,1.0,0.99,1.0,0.99,1.0,0.9800000000000001,0.9800000000000001,0.0,0.00199073952024042,0.0,0.0068777713123398376,0.0,0.014930181003657136,0.014930181003657136,0.0,0.005555555555555555,0.0,0.007142857142857143,0.0,0.015555555555555555,0.015555555555555555,mean
5,6,0.9833333333333334,0.9916666666666666,1.0,0.9916666666666668,0.9916666666666668,0.9833333333333332,0.9833333333333332,0.006098481963849991,0.00199073952024042,0.0,0.0068777713123398376,0.006859656494036736,0.014930181003657136,0.014930181003657136,0.011805555555555555,0.005555555555555555,0.0,0.007142857142857143,0.00625,0.015555555555555555,0.015555555555555555,mean
6,7,0.9857142857142858,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9857142857142858,0.9857142857142858,0.006098481963849991,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.006859656494036736,0.014930181003657136,0.014930181003657136,0.011805555555555555,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.00625,0.015555555555555555,0.015555555555555555,mean
7,8,0.9875,0.99375,0.99375,0.99375,0.99375,0.9875,0.9875,0.006098481963849991,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.006859656494036736,0.014930181003657136,0.014930181003657136,0.011805555555555555,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.00625,0.015555555555555555,0.015555555555555555,mean
8,9,0.9833333333333334,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9888888888888889,0.9888888888888889,0.00732460957052791,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.006859656494036736,0.014930181003657136,0.014930181003657136,0.017361111111111112,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.00625,0.015555555555555555,0.015555555555555555,mean
9,10,0.9850000000000001,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.99,0.99,0.99,0.00732460957052791,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.021091200658900813,0.014930181003657136,0.014930181003657136,0.017361111111111112,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.01625,0.015555555555555555,0.015555555555555555,mean
10,11,0.9863636363636363,0.9954545454545455,0.9954545454545455,0.9954545454545454,0.990909090909091,0.990909090909091,0.990909090909091,0.00732460957052791,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.021091200658900813,0.014930181003657136,0.014930181003657136,0.017361111111111112,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.01625,0.015555555555555555,0.015555555555555555,mean
11,12,0.9875,0.9958333333333333,0.9958333333333332,0.9958333333333332,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.00732460957052791,0.00199073952024042,0.003968343015009302,0.0068777713123398376,0.021091200658900813,0.014930181003657136,0.014930181003657136,0.017361111111111112,0.005555555555555555,0.007142857142857143,0.007142857142857143,0.01625,0.015555555555555555,0.015555555555555555,mean
12,13,0.9884615384615385,0.9961538461538462,0.9961538461538462,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.00732460957052791,0.00199073952024042,0.003968343015009302,0.018508865477739195,0.021091200658900813,0.014930181003657136,0.014930181003657136,0.017361111111111112,0.005555555555555555,0.007142857142857143,0.017142857142857144,0.01625,0.015555555555555555,0.015555555555555555,mean
13,14,0.9857142857142855,0.9928571428571429,0.9964285714285716,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9892857142857142,0.010160167336984207,0.019094064296974234,0.003968343015009302,0.018508865477739195,0.021091200658900813,0.014930181003657136,0.021572952606174065,0.022916666666666665,0.015555555555555555,0.007142857142857143,0.017142857142857144,0.01625,0.015555555555555555,0.025555555555555554,mean
14,15,0.9866666666666667,0.9933333333333334,0.9966666666666667,0.9933333333333334,0.9933333333333334,0.9933333333333334,0.99,0.010160167336984207,0.019094064296974234,0.003968343015009302,0.018508865477739195,0.021091200658900813,0.014930181003657136,0.021572952606174065,0.022916666666666665,0.015555555555555555,0.007142857142857143,0.017142857142857144,0.01625,0.015555555555555555,0.025555555555555554,mean
15,16,0.9875,0.99375,0.99375,0.99375,0.99375,0.990625,0.990625,0.010160167336984207,0.019094064296974234,0.008076085458618872,0.018508865477739195,0.021091200658900813,0.02429566641132294,0.021572952606174065,0.022916666666666665,0.015555555555555555,0.013392857142857142,0.017142857142857144,0.01625,0.023888888888888887,0.025555555555555554,mean
16,17,0.9882352941176471,0.9941176470588236,0.9941176470588236,0.9941176470588236,0.9941176470588236,0.9911764705882353,0.9911764705882353,0.010160167336984207,0.019094064296974234,0.008076085458618872,0.018508865477739195,0.021091200658900813,0.02429566641132294,0.021572952606174065,0.022916666666666665,0.015555555555555555,0.013392857142857142,0.017142857142857144,0.01625,0.023888888888888887,0.025555555555555554,mean
