,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
40,41,0.9378048780487805,0.9243902439024392,0.9292682926829269,0.9170731707317075,0.9329268292682926,0.9134146341463417,0.9170731707317075,0.5690093346798275,0.6375568014241914,0.6236822601518774,0.6811575816720644,0.5747619989885179,0.7285814964395481,0.7132954094519945,0.3758531746031747,0.46025793650793656,0.4384722222222224,0.5148809523809526,0.4253571428571428,0.5408531746031745,0.5210119047619047,mean
41,42,0.938095238095238,0.9261904761904762,0.930952380952381,0.9190476190476191,0.9333333333333333,0.9154761904761907,0.9166666666666667,0.5861126594565614,0.6375568014241914,0.6236822601518774,0.6811575816720644,0.5824784615880694,0.7285814964395481,0.7292664539609512,0.3858531746031747,0.46025793650793656,0.4384722222222224,0.5148809523809526,0.4316071428571428,0.5408531746031745,0.5337103174603175,mean
42,43,0.9395348837209301,0.9267441860465115,0.9325581395348838,0.9174418604651162,0.9348837209302326,0.9174418604651162,0.9186046511627908,0.5861126594565614,0.6382554382629844,0.6236822601518774,0.6962169963195409,0.5824784615880694,0.7285814964395481,0.7292664539609512,0.3858531746031747,0.46581349206349215,0.4384722222222224,0.532936507936508,0.4316071428571428,0.5408531746031745,0.5337103174603175,mean
43,44,0.9397727272727273,0.928409090909091,0.9340909090909092,0.9193181818181818,0.9363636363636363,0.9193181818181818,0.9193181818181818,0.5871396998060172,0.6382554382629844,0.6236822601518774,0.6962169963195409,0.5824784615880694,0.7285814964395481,0.737483912028425,0.3921031746031747,0.46581349206349215,0.4384722222222224,0.532936507936508,0.4316071428571428,0.5408531746031745,0.5408531746031746,mean
44,45,0.9411111111111111,0.93,0.9355555555555556,0.9211111111111112,0.9377777777777778,0.9211111111111112,0.9200000000000002,0.5871396998060172,0.6382554382629844,0.6236822601518774,0.6962169963195409,0.5824784615880694,0.7285814964395481,0.7421215155971449,0.3921031746031747,0.46581349206349215,0.4384722222222224,0.532936507936508,0.4316071428571428,0.5408531746031745,0.5471031746031746,mean
45,46,0.9413043478260871,0.9315217391304349,0.9358695652173914,0.9228260869565219,0.9380434782608698,0.9228260869565217,0.9217391304347826,0.6005606481241912,0.6382554382629844,0.6301589828520102,0.6962169963195409,0.5947220817864005,0.7285814964395481,0.7421215155971449,0.400436507936508,0.46581349206349215,0.4447222222222223,0.532936507936508,0.43785714285714283,0.5408531746031745,0.5471031746031746,mean
46,47,0.9414893617021279,0.9329787234042554,0.9372340425531916,0.9244680851063831,0.9393617021276596,0.924468085106383,0.9234042553191489,0.6070373708243239,0.6382554382629844,0.6301589828520102,0.6962169963195409,0.5947220817864005,0.7285814964395481,0.7421215155971449,0.40668650793650796,0.46581349206349215,0.4447222222222223,0.532936507936508,0.43785714285714283,0.5408531746031745,0.5471031746031746,mean
47,48,0.9427083333333336,0.9322916666666667,0.9375000000000002,0.925,0.9395833333333334,0.9260416666666668,0.925,0.6070373708243239,0.6621988306336041,0.6409702657810248,0.7070282792485555,0.6055333647154152,0.7285814964395481,0.7421215155971449,0.40668650793650796,0.4858134920634921,0.4509722222222223,0.5391865079365081,0.4441071428571428,0.5408531746031745,0.5471031746031746,mean
48,49,0.9438775510204083,0.9326530612244899,0.9387755102040817,0.926530612244898,0.939795918367347,0.9255102040816328,0.926530612244898,0.6070373708243239,0.6635120587902799,0.6410606953673439,0.7070282792485555,0.6081813969932448,0.7371874430232774,0.7421215155971449,0.40668650793650796,0.4941468253968254,0.4509722222222223,0.5391865079365081,0.4503571428571428,0.5542460317460316,0.5471031746031746,mean
49,50,0.9450000000000001,0.9330000000000002,0.9400000000000002,0.9280000000000002,0.9409999999999998,0.9270000000000002,0.9260000000000002,0.6070373708243239,0.6641728818524463,0.6410606953673439,0.7070282792485555,0.60818157171929,0.7371874430232774,0.7489254163786103,0.40668650793650796,0.5003968253968254,0.4509722222222223,0.5391865079365081,0.4503571428571428,0.5542460317460316,0.5598015873015874,mean
