,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
32,33,0.9227272727272726,0.8984848484848484,0.9318181818181817,0.8878787878787877,0.9303030303030303,0.892424242424242,0.8969696969696969,0.5569892445144915,0.6777846191291013,0.5249622661436337,0.733504103059658,0.5263607439673527,0.7155893725678707,0.647763745719818,0.3670833333333333,0.49003968253968244,0.3319642857142857,0.5518849206349206,0.34375,0.5286904761904762,0.5100396825396826,mean
33,34,0.925,0.9014705882352942,0.9338235294117648,0.8911764705882355,0.9308823529411765,0.8941176470588236,0.9,0.5569892445144915,0.6777846191291013,0.5249622661436337,0.733504103059658,0.5340595938112487,0.718424930334327,0.647763745719818,0.3670833333333333,0.49003968253968244,0.3319642857142857,0.5518849206349206,0.35,0.5342460317460317,0.5100396825396826,mean
34,35,0.9271428571428573,0.9042857142857145,0.9357142857142857,0.892857142857143,0.9328571428571429,0.8971428571428574,0.9000000000000001,0.5569892445144915,0.6777846191291013,0.5249622661436337,0.7403637595536947,0.5340595938112487,0.718424930334327,0.67453536327145,0.3670833333333333,0.49003968253968244,0.3319642857142857,0.5581349206349205,0.35,0.5342460317460317,0.5234325396825398,mean
35,36,0.9291666666666668,0.9041666666666666,0.9361111111111109,0.8916666666666664,0.9347222222222221,0.8999999999999998,0.9,0.5569892445144915,0.6815609793152093,0.5346334845333166,0.7723445597527813,0.5340595938112487,0.718424930334327,0.6873416169860577,0.3670833333333333,0.5025396825396824,0.3419642857142857,0.5799404761904762,0.35,0.5342460317460317,0.5352380952380953,mean
36,37,0.9297297297297298,0.9067567567567567,0.9364864864864867,0.8945945945945948,0.9364864864864865,0.9013513513513512,0.9013513513513516,0.5577061631072724,0.6815609793152093,0.5395681325930249,0.7723445597527813,0.5340595938112487,0.7269371955979231,0.6882017651552362,0.37263888888888885,0.5025396825396824,0.3482142857142857,0.5799404761904762,0.35,0.5404960317460317,0.5414880952380953,mean
37,38,0.9315789473684211,0.9092105263157896,0.938157894736842,0.8973684210526315,0.9381578947368421,0.9013157894736841,0.9026315789473685,0.5577061631072724,0.6815609793152093,0.5395681325930249,0.7723445597527813,0.5340595938112487,0.7339618621199187,0.6915691026760362,0.37263888888888885,0.5025396825396824,0.3482142857142857,0.5799404761904762,0.35,0.5523015873015873,0.5477380952380952,mean
38,39,0.9320512820512821,0.9089743589743591,0.9371794871794872,0.9000000000000001,0.9397435897435897,0.9025641025641027,0.9051282051282052,0.5736664977298898,0.6903759372299246,0.549990180665243,0.7723445597527813,0.5340595938112487,0.7449247218178965,0.6915691026760362,0.37978174603174597,0.5152380952380952,0.3600198412698413,0.5799404761904762,0.35,0.5623015873015873,0.5477380952380952,mean
39,40,0.9337500000000001,0.9112500000000001,0.93875,0.9012500000000001,0.93875,0.905,0.9075000000000001,0.5736664977298898,0.6903759372299246,0.549990180665243,0.7857655080709554,0.543758002063111,0.7449247218178965,0.6915691026760362,0.37978174603174597,0.5152380952380952,0.3600198412698413,0.5882738095238095,0.3633928571428572,0.5623015873015873,0.5477380952380952,mean
40,41,0.9353658536585365,0.9134146341463417,0.9378048780487805,0.9036585365853661,0.9390243902439026,0.9060975609756102,0.9073170731707318,0.5736664977298898,0.6903759372299246,0.5703013467306115,0.7857655080709554,0.5446083991823685,0.7454603379183908,0.7064193209811165,0.37978174603174597,0.5152380952380952,0.3743055555555556,0.5882738095238095,0.36964285714285716,0.5678571428571428,0.5604365079365079,mean
41,42,0.9369047619047619,0.9154761904761907,0.9392857142857143,0.9047619047619049,0.9392857142857143,0.9071428571428571,0.9083333333333334,0.5736664977298898,0.6903759372299246,0.5703013467306115,0.7934643579148513,0.5617117239591022,0.7481083701962203,0.7173465034343259,0.37978174603174597,0.5152380952380952,0.3743055555555556,0.5945238095238095,0.37964285714285717,0.5741071428571429,0.5659920634920634,mean
42,43,0.938372093023256,0.9174418604651162,0.9406976744186049,0.9069767441860466,0.9395348837209303,0.908139534883721,0.9104651162790699,0.5736664977298898,0.6903759372299246,0.5703013467306115,0.7934643579148513,0.5725254310139208,0.7511575325406954,0.7173465034343259,0.37978174603174597,0.5152380952380952,0.3743055555555556,0.5945238095238095,0.38519841269841276,0.5803571428571429,0.5659920634920634,mean
43,44,0.9397727272727275,0.9193181818181818,0.9397727272727273,0.909090909090909,0.9397727272727272,0.9102272727272727,0.9124999999999999,0.5736664977298898,0.6903759372299246,0.5877578253879471,0.7934643579148513,0.5745991958627349,0.7511575325406954,0.7173465034343259,0.37978174603174597,0.5152380952380952,0.3898611111111111,0.5945238095238095,0.3923412698412699,0.5803571428571429,0.5659920634920634,mean
44,45,0.9411111111111111,0.918888888888889,0.9411111111111111,0.9100000000000001,0.9411111111111111,0.9122222222222224,0.9133333333333334,0.5736664977298898,0.7109654751660403,0.5877578253879471,0.8018735085923725,0.5745991958627349,0.7511575325406954,0.7255639615017995,0.37978174603174597,0.5323809523809524,0.3898611111111111,0.6007738095238094,0.3923412698412699,0.5803571428571429,0.5731349206349206,mean
45,46,0.940217391304348,0.9184782608695652,0.942391304347826,0.9119565217391303,0.9402173913043479,0.9141304347826085,0.9141304347826086,0.5918675700683728,0.7230914342367484,0.5877578253879471,0.8018735085923725,0.5844345567126636,0.7511575325406954,0.7292212905029951,0.396031746031746,0.5479365079365079,0.3898611111111111,0.6007738095238094,0.4078968253968254,0.5803571428571429,0.5786904761904761,mean
46,47,0.9414893617021279,0.9202127659574468,0.943617021276596,0.9138297872340424,0.9414893617021279,0.915957446808511,0.9159574468085105,0.5918675700683728,0.7230914342367484,0.5877578253879471,0.8018735085923725,0.5844345567126636,0.7511575325406954,0.7292212905029951,0.396031746031746,0.5479365079365079,0.3898611111111111,0.6007738095238094,0.4078968253968254,0.5803571428571429,0.5786904761904761,mean
47,48,0.9427083333333334,0.921875,0.9447916666666666,0.9145833333333332,0.940625,0.9177083333333332,0.9177083333333332,0.5918675700683728,0.7230914342367484,0.5877578253879471,0.8053597217517543,0.5949337868603859,0.7511575325406954,0.7292212905029951,0.396031746031746,0.5479365079365079,0.3898611111111111,0.6079166666666667,0.4212896825396825,0.5803571428571429,0.5786904761904761,mean
48,49,0.9438775510204082,0.9234693877551022,0.9459183673469387,0.9163265306122449,0.9408163265306122,0.9183673469387754,0.9183673469387754,0.5918675700683728,0.7230914342367484,0.5877578253879471,0.8053597217517543,0.5961599144670638,0.7515206657404417,0.7318693227808246,0.396031746031746,0.5479365079365079,0.3898611111111111,0.6079166666666667,0.42684523809523817,0.5886904761904762,0.5849404761904762,mean
49,50,0.9450000000000005,0.924,0.9470000000000003,0.9179999999999999,0.9409999999999998,0.9199999999999999,0.9200000000000002,0.5918675700683728,0.7281090490888463,0.5877578253879471,0.8053597217517543,0.60467217973066,0.7515206657404417,0.7318693227808246,0.396031746031746,0.5541865079365079,0.3898611111111111,0.6079166666666667,0.43309523809523814,0.5886904761904762,0.5849404761904762,mean
50,1,0.09933992677987828,0.11239029738980327,0.11239029738980327,0.13128915456069917,0.0993399267798783,0.11239029738980325,0.11239029738980325,0.03764525019273902,0.038782220897021734,0.04013484920088728,0.04125442785288373,0.03784599927662631,0.04188686001608751,0.04046722375232065,0.017069107773046606,0.019001577670086797,0.018625578415213555,0.023550454580918305,0.017079110219438694,0.01846344416869741,0.018408590613571914,stdErr
51,2,0.0716350399411379,0.05706644326895116,0.0714050713221849,0.10559979066964897,0.0767343332201228,0.07163503994113789,0.0767343332201228,0.04753742769294441,0.042516618041025654,0.04498233585030251,0.059694091201212614,0.0482629026460513,0.04525588307162804,0.04692294611767777,0.028954018257412676,0.0257663807390699,0.023808780185407816,0.0359352658868838,0.031655631783574376,0.030010561089432734,0.03191616995915018,stdErr
52,3,0.053530337903131074,0.0452413928358864,0.056584047097789955,0.0816496580927726,0.05115622214674854,0.06165362593265115,0.06786208925382961,0.04730492178805357,0.03864183041508346,0.05430480206496957,0.06303320434876217,0.0482629026460513,0.051694057730138826,0.05266370731767621,0.03211917652137241,0.023583557703418804,0.03144765369397345,0.04027013170714836,0.031655631783574376,0.04349125240685201,0.041029516024908556,stdErr
