,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
22,23,0.8847826086956522,0.834782608695652,0.8956521739130435,0.8586956521739131,0.8913043478260869,0.8673913043478262,0.8717391304347826,0.5635101243871647,0.8258220234923614,0.5456216123023659,0.7160976618781938,0.6046223715676065,0.6922004144521736,0.6789013655916926,0.4080555555555555,0.5983730158730158,0.3879166666666666,0.5241071428571429,0.3958333333333333,0.48361111111111105,0.46466269841269847,mean
23,24,0.8895833333333332,0.8395833333333333,0.8999999999999998,0.8645833333333334,0.8958333333333333,0.8708333333333336,0.8750000000000002,0.5635101243871647,0.8269969167493384,0.5456216123023659,0.7160976618781938,0.6046223715676065,0.6974555435378647,0.6820810944162459,0.4080555555555555,0.6033730158730158,0.3879166666666666,0.5241071428571429,0.3958333333333333,0.4936111111111111,0.4718055555555556,mean
24,25,0.8939999999999999,0.844,0.9020000000000001,0.8700000000000003,0.8939999999999999,0.8740000000000002,0.8800000000000002,0.5635101243871647,0.8319411904285537,0.5556731106394269,0.7160976618781938,0.6128994650777909,0.6989872560396619,0.6820810944162459,0.4080555555555555,0.6117063492063491,0.39347222222222217,0.5241071428571429,0.4175595238095238,0.4991666666666667,0.4718055555555556,mean
25,26,0.8980769230769232,0.85,0.9038461538461539,0.8730769230769233,0.898076923076923,0.878846153846154,0.8846153846153847,0.5635101243871647,0.8319411904285537,0.5592028047973605,0.7185670065024635,0.6128994650777909,0.6989872560396619,0.6820810944162459,0.4080555555555555,0.6117063492063491,0.3997222222222222,0.53125,0.4175595238095238,0.4991666666666667,0.4718055555555556,mean
26,27,0.9,0.8537037037037036,0.9074074074074074,0.8777777777777779,0.9018518518518517,0.8833333333333334,0.888888888888889,0.566046633337982,0.8351209192531069,0.5592028047973605,0.7185670065024635,0.6128994650777909,0.6989872560396619,0.6820810944162459,0.4143055555555555,0.6188492063492063,0.3997222222222222,0.53125,0.4175595238095238,0.4991666666666667,0.4718055555555556,mean
27,28,0.9017857142857142,0.8589285714285715,0.9107142857142858,0.8767857142857143,0.9035714285714285,0.8875,0.8928571428571427,0.5760342369512478,0.8351209192531069,0.5592028047973605,0.7445137211706286,0.6161719091549263,0.6989872560396619,0.6820810944162459,0.42055555555555546,0.6188492063492063,0.3997222222222222,0.5529166666666666,0.4275595238095238,0.4991666666666667,0.4718055555555556,mean
28,29,0.9051724137931035,0.8620689655172417,0.9137931034482758,0.8793103448275861,0.9068965517241381,0.8913793103448275,0.8948275862068964,0.5760342369512478,0.8369432135819755,0.5592028047973605,0.7473295885626949,0.6161719091549263,0.6989872560396619,0.6888931055855811,0.42055555555555546,0.6271825396825396,0.3997222222222222,0.56125,0.4275595238095238,0.4991666666666667,0.48180555555555554,mean
29,30,0.9083333333333335,0.8666666666666668,0.9166666666666667,0.8833333333333335,0.9083333333333334,0.8950000000000001,0.8983333333333334,0.5760342369512478,0.8369432135819755,0.5592028047973605,0.7473295885626949,0.6170312217413515,0.6989872560396619,0.6888931055855811,0.42055555555555546,0.6271825396825396,0.3997222222222222,0.56125,0.4331150793650793,0.4991666666666667,0.48180555555555554,mean
30,31,0.911290322580645,0.8709677419354838,0.9177419354838708,0.887096774193548,0.911290322580645,0.8967741935483868,0.9016129032258062,0.5760342369512478,0.8369453413304487,0.5757246662232703,0.7473295885626949,0.6170312217413515,0.7060927211556345,0.6888931055855811,0.42055555555555546,0.6271825396825396,0.4080555555555555,0.56125,0.4331150793650793,0.5075000000000001,0.48180555555555554,mean
31,32,0.9125,0.875,0.91875,0.890625,0.9109375,0.9,0.903125,0.5940254796461171,0.8369453413304487,0.5813987782675702,0.7473295885626949,0.6260792372193004,0.7060927211556345,0.703869658552302,0.4276984126984126,0.6271825396825396,0.41361111111111104,0.56125,0.4464484126984127,0.5075000000000001,0.4918055555555556,mean
