,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
0,1,0.9,0.95,0.8,0.7,0.85,0.75,0.65,0.026708071950368006,0.011631094165399359,0.07556320288877802,0.09883690019432842,0.06167391880308086,0.07235763647909095,0.09615943664156473,0.014583333333333332,0.01,0.03875,0.05075396825396825,0.028749999999999998,0.044305555555555556,0.05611111111111111,mean
1,2,0.95,0.975,0.825,0.775,0.875,0.725,0.75,0.026708071950368006,0.011631094165399359,0.12834557483029221,0.13720014229342145,0.09550623943094494,0.17644374881226274,0.15740614070803852,0.014583333333333332,0.01,0.06055555555555555,0.0688095238095238,0.045,0.08755952380952381,0.08041666666666666,mean
2,3,0.95,0.9166666666666664,0.8499999999999999,0.8333333333333333,0.8666666666666666,0.7833333333333333,0.8166666666666667,0.02869881147060842,0.06682722439788472,0.15674866834218226,0.15454415866824828,0.13416853519642438,0.20113487512591757,0.17066082457588666,0.02013888888888889,0.045,0.07603174603174603,0.07505952380952381,0.06680555555555555,0.1000595238095238,0.08666666666666667,mean
3,4,0.9625,0.9375,0.875,0.8375,0.8875,0.8375,0.85,0.02869881147060842,0.06682722439788472,0.16599906552398774,0.19659113945899756,0.15320614330064863,0.20113487512591757,0.17753859588822649,0.02013888888888889,0.045,0.08228174603174603,0.1002579365079365,0.0739484126984127,0.1000595238095238,0.09380952380952381,mean
4,5,0.95,0.93,0.8800000000000001,0.8400000000000001,0.9000000000000001,0.8700000000000001,0.8800000000000001,0.054118594461977275,0.09740095103949845,0.1897262341261614,0.22561775282217864,0.164837237466048,0.20113487512591757,0.17753859588822649,0.04013888888888889,0.05888888888888889,0.09408730158730158,0.12206349206349205,0.08394841269841269,0.1000595238095238,0.09380952380952381,mean
5,6,0.9416666666666668,0.9166666666666667,0.9,0.8583333333333334,0.9166666666666667,0.8749999999999998,0.85,0.08795091508984135,0.12056891632565465,0.1897262341261614,0.23887243669002678,0.164837237466048,0.22049239331422119,0.2356684908701907,0.05638888888888889,0.07555555555555557,0.09408730158730158,0.12831349206349205,0.08394841269841269,0.11720238095238096,0.13734126984126985,mean
6,7,0.9428571428571431,0.9285714285714286,0.9142857142857143,0.8785714285714284,0.9142857142857144,0.8714285714285713,0.8642857142857141,0.09876219801885597,0.12056891632565465,0.1897262341261614,0.23887243669002678,0.18566583609869097,0.24358218822369349,0.23835270030320013,0.06263888888888888,0.07555555555555557,0.09408730158730158,0.12831349206349205,0.10359126984126985,0.14109126984126985,0.1428968253968254,mean
7,8,0.94375,0.93125,0.925,0.875,0.925,0.8875,0.88125,0.10475885000363674,0.1335608633912385,0.1897262341261614,0.2706111219730769,0.18566583609869097,0.24358218822369349,0.23835270030320013,0.06819444444444445,0.0811111111111111,0.09408730158730158,0.1517063492063492,0.10359126984126985,0.14109126984126985,0.1428968253968254,mean
8,9,0.9444444444444446,0.9388888888888891,0.9277777777777778,0.8777777777777779,0.9333333333333333,0.888888888888889,0.8888888888888891,0.12596709123758465,0.1335608633912385,0.19660400543850126,0.28871043992332435,0.18566583609869097,0.2537133178848191,0.24543466761985072,0.07375000000000001,0.0811111111111111,0.10123015873015873,0.1742063492063492,0.10359126984126985,0.15984126984126984,0.1553968253968254,mean
9,10,0.9400000000000002,0.9450000000000001,0.93,0.8900000000000002,0.9350000000000002,0.8800000000000001,0.9,0.16544238571133477,0.1335608633912385,0.20260065742328207,0.28871043992332435,0.18913397602917423,0.2961843419930038,0.24543466761985072,0.09339285714285714,0.0811111111111111,0.1067857142857143,0.1742063492063492,0.10914682539682538,0.19164682539682537,0.1553968253968254,mean
10,11,0.936363636363636,0.9454545454545453,0.9363636363636363,0.8999999999999998,0.9318181818181817,0.8818181818181816,0.8954545454545453,0.18326490190334938,0.1443721463202531,0.20260065742328207,0.28871043992332435,0.21067509936734669,0.2997185365982532,0.2671918409577953,0.10964285714285715,0.08736111111111111,0.1067857142857143,0.1742063492063492,0.12095238095238096,0.20275793650793653,0.17720238095238094,mean
11,12,0.9374999999999997,0.95,0.9416666666666667,0.9041666666666666,0.9333333333333332,0.8916666666666666,0.9,0.19251529908515483,0.1443721463202531,0.20260065742328207,0.2971195906008455,0.2221115418131534,0.2997185365982532,0.2910854868486482,0.11589285714285716,0.08736111111111111,0.1067857142857143,0.1804563492063492,0.12720238095238096,0.20275793650793653,0.18720238095238095,mean
12,13,0.9423076923076923,0.953846153846154,0.9384615384615387,0.9115384615384616,0.9384615384615385,0.8923076923076924,0.903846153846154,0.19251529908515483,0.1443721463202531,0.21703165705174315,0.2971195906008455,0.2221115418131534,0.31710621758748764,0.2977282584511651,0.11589285714285716,0.08736111111111111,0.12234126984126985,0.1804563492063492,0.12720238095238096,0.21900793650793648,0.19720238095238093,mean
13,14,0.9392857142857143,0.9535714285714286,0.9392857142857144,0.917857142857143,0.9428571428571428,0.9,0.9071428571428571,0.21323685050284294,0.14742130866472813,0.22276172228859611,0.2971195906008455,0.2221115418131534,0.31710621758748764,0.3004658099322311,0.13214285714285715,0.09361111111111112,0.12859126984126984,0.1804563492063492,0.12720238095238096,0.21900793650793648,0.20275793650793653,mean
14,15,0.9433333333333334,0.9533333333333335,0.9400000000000002,0.9166666666666667,0.9433333333333334,0.9066666666666668,0.9099999999999999,0.21323685050284294,0.15823501571954673,0.2254459317216056,0.31889615735364196,0.22960148017489673,0.31710621758748764,0.3011644467710241,0.13214285714285715,0.09916666666666667,0.1341468253968254,0.19601190476190478,0.13275793650793652,0.21900793650793648,0.20831349206349206,mean
15,16,0.94375,0.953125,0.94375,0.921875,0.946875,0.90625,0.915625,0.2159210599358524,0.16091922515255622,0.2254459317216056,0.31889615735364196,0.22960148017489673,0.3390983049931869,0.3011644467710241,0.1376984126984127,0.10472222222222223,0.1341468253968254,0.19601190476190478,0.13275793650793652,0.23170634920634922,0.20831349206349206,mean
16,17,0.9441176470588235,0.9558823529411764,0.9441176470588235,0.9235294117647059,0.9441176470588235,0.9058823529411765,0.9176470588235294,0.2216511251727054,0.16091922515255622,0.22828148948806187,0.32088740653947134,0.24931789014997952,0.3508250222148207,0.30276190490758503,0.1439484126984127,0.10472222222222223,0.13970238095238097,0.20156746031746034,0.14734126984126983,0.2435119047619047,0.21831349206349202,mean
17,18,0.9472222222222223,0.9555555555555555,0.9472222222222222,0.925,0.9416666666666668,0.9055555555555556,0.9222222222222222,0.2216511251727054,0.16343643923939694,0.22828148948806187,0.3237229643059277,0.2660108150848104,0.3658434286695555,0.30276190490758503,0.1439484126984127,0.11097222222222222,0.13970238095238097,0.20712301587301588,0.16359126984126982,0.2618452380952381,0.21831349206349202,mean
18,19,0.9473684210526316,0.9552631578947368,0.95,0.9289473684210527,0.9394736842105263,0.9078947368421053,0.9236842105263158,0.2247002875171804,0.16469558533866424,0.22828148948806187,0.3237229643059277,0.27289868629443337,0.376017077740389,0.31618285322575895,0.1501984126984127,0.11722222222222223,0.13970238095238097,0.20712301587301588,0.17984126984126983,0.2718452380952381,0.2266468253968254,mean
